countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
ALB,1975,3587,607,150,67,0,0,0,0,48034,4319,915,245,0,0,0,0,1007,585,196,35,,,,,,,,,,,,
ALB,1976,3696,629,156,70,0,0,0,0,50057,4303,874,272,0,0,0,0,1052,581,185,39,,,,,,,,,,,,
ALB,1977,3819,641,158,71,0,0,0,0,52603,4318,850,299,0,0,0,0,1107,583,180,43,,,,,,,,,,,,
ALB,1978,3875,656,162,73,0,0,0,0,54278,4291,822,319,0,0,0,0,1145,576,173,46,,,,,,,,,,,,
ALB,1979,4042,701,175,77,0,0,0,0,56302,4326,815,342,0,0,0,0,1188,578,170,50,,,,,,,,,,,,
ALB,1980,4212,680,166,76,0,0,0,0,60701,4488,828,372,0,0,0,0,1284,603,174,55,,,,,,,,,,,,
ALB,1981,4043,699,174,80,0,0,0,0,59266,4304,783,372,0,0,0,0,1255,576,162,54,,,,,,,,,,,,
ALB,1982,4574,854,217,98,0,0,0,0,62590,4553,832,411,0,0,0,0,1323,602,169,59,,,,,,,,,,,,
ALB,1983,4729,821,204,99,0,0,0,0,66826,4783,869,451,0,0,0,0,1415,637,179,65,,,,,,,,,,,,
ALB,1984,5013,794,191,101,0,0,0,0,70554,4918,880,484,0,0,0,0,1495,659,183,69,,,,,,,,,,,,
ALB,1985,4540,767,188,99,0,0,0,0,74194,5038,891,514,0,0,0,0,1580,678,186,73,,,,,,,,,,,,
ALB,1986,4512,686,165,93,0,0,0,0,72066,4743,822,500,0,0,0,0,1534,641,172,71,,,,,,,,,,,,
ALB,1987,4596,661,152,93,0,0,0,0,75064,4746,804,520,0,0,0,0,1599,643,170,73,,,,,,,,,,,,
ALB,1988,4497,670,155,95,0,0,0,0,77900,4752,792,539,0,0,0,0,1661,644,167,76,,,,,,,,,,,,
ALB,1989,4927,668,162,97,0,0,0,0,81100,4755,789,559,0,0,0,0,1727,645,165,78,,,,,,,,,,,,
ALB,1990,4811,732,156,111,0,0,0,0,84118,4815,782,588,0,0,0,0,1794,649,164,81,,,,,,,,,,,,
ALB,1991,950,145,43,23,0,0,0,0,112489,5809,898,714,0,0,0,0,2453,835,204,106,,,,,,,,,,,,
ALB,1992,2007,351,91,96,0,0,0,0,343781,16121,2344,2016,0,0,0,0,7474,2311,536,297,,,,,,,,,,,,
ALB,1993,12622,2182,560,605,0,0,0,0,666056,29684,4200,3969,0,0,0,0,14331,4147,914,551,,,,,,,,,,,,
ALB,1994,25393,4270,1117,1079,0,0,0,0,809551,35443,5110,5163,0,0,0,0,17263,4852,1061,692,,,,,,,,,,,,
ALB,1995,38794,5280,1203,1302,0,1,0,0,1076693,44405,6519,7104,0,0,0,0,22863,6086,1379,961,,,,,,,,,,,,
ALB,1996,55986,10524,2346,1744,0,1,0,0,1391259,59094,8826,9472,0,1,0,0,29439,7861,1783,1277,,,,,,,,,,,,
ALB,1997,56154,8713,1753,1725,1,1,0,1,2125401,83762,12466,14148,1,1,0,1,45211,11558,2701,1968,,,,,,,,,,,,
ALB,1998,64444,11273,4310,2859,1,1,1,1,2471081,85250,15377,16545,1,1,1,1,52449,11586,3081,2236,,,,,,,,,,,,
ALB,1999,80824,14717,4825,4069,1,1,1,1,2389884,88278,18384,18352,1,1,1,1,50426,11887,3722,2417,,,,,,,,,,,,
ALB,2000,131779,18477,5698,3961,1,1,1,1,2786674,96591,19382,19053,1,1,1,1,58353,13120,3853,2522,,,,,,,,,,,,
ALB,2001,169531,27366,5238,4816,1,1,1,1,3016621,116782,21770,22693,1,1,1,1,62887,15776,4463,2996,,,,,,,,,,,,
ALB,2002,186152,26410,5441,2114,1,1,1,1,3141195,129006,25375,22357,1,1,1,1,65388,17989,5280,3134,,,,,,,,,,,,
ALB,2003,204177,27905,7705,3479,1,1,1,1,3368140,131223,31270,23805,1,1,1,1,70004,18480,6389,3243,,,,,,,,,,,,
ALB,2004,238369,31107,8505,821,1,1,1,1,3613776,146504,29169,32928,1,1,1,1,74711,20527,5807,4749,,,,,,,,,,,,
ALB,2005,256818,36977,8425,2717,1,1,1,1,3833729,167387,38139,20759,1,1,1,1,78797,22953,7907,2819,,,,,,,,,,,,
ALB,2006,287703,32743,8835,2971,1,1,1,1,4101169,177466,33930,21819,1,1,1,1,83058,24408,6878,2999,,,,,,,,,,,,
ALB,2007,292768,43322,11023,4192,1,1,1,1,4412957,177105,39972,23869,1,1,1,1,88135,23378,8031,3198,,,,,,,,,,,,
ALB,2008,294693,56849,11953,3387,1,1,1,1,4506544,223017,47379,23668,1,1,1,1,88965,29015,9649,3254,,,,,,,,,,,,
ALB,2009,303447,52993,12324,5405,1,1,1,1,4813397,235792,48222,23916,1,1,1,1,94327,31240,9802,3180,,,,,,,,,,,,
ALB,2010,280817,50696,10634,10265,1,1,1,1,5078472,265001,51955,32166,1,1,1,1,99272,35880,10869,4064,,,,,,,,,,,,
ALB,2011,299256,56447,14488,11753,1,1,1,1,5400074,283357,55997,40436,1,1,1,1,104711,38350,11362,5224,,,,,,,,,,,,
ALB,2012,272390,46474,17214,16966,1,1,1,1,5646405,277414,58988,50683,1,1,1,1,108907,38385,11741,6511,,,,,,,,,,,,
ALB,2013,262670,47017,20937,21464,1,1,1,1,5829499,307673,66352,63662,1,1,1,1,111802,42791,13023,8311,,,,,,,,,,,,
ALB,2014,248746,51432,17982,18927,1,1,1,1,6028389,296301,71693,76587,1,1,1,1,115258,40867,14612,10603,,,,,,,,,,,,
ALB,2015,263689,59901,16959,9616,1,1,1,1,6198536,314169,74463,72072,1,1,1,1,117957,42570,15377,10676,,,,,,,,,,,,
ALB,2016,268078,66273,17973,6488,1,1,1,1,6351252,334259,75493,70401,1,1,1,1,120601,44651,15499,10708,,,,,,,,,,,,
ALB,2017,291864,65969,18589,4672,1,1,1,1,6561853,347790,77107,65972,1,1,1,1,124338,46420,15804,10288,,,,,,,,,,,,
ALB,2018,293058,70720,20854,6088,1,1,1,1,6733788,367500,83415,52246,1,1,1,1,127265,48708,17010,8093,,,,,,,,,,,,
ALB,2019,284990,65093,18924,5861,1,1,1,1,6889237,380976,84787,50024,1,1,1,1,129697,50841,17554,8007,,,,,,,,,,,,
ARE,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1970,1200,89,29,0,0,0,0,0,17060,2016,624,0,0,0,0,0,355,284,142,0,,,,,,,,,,,,
ARE,1971,1740,142,45,0,0,0,0,0,21712,2242,647,1,0,0,0,0,451,313,145,0,,,,,,,,,,,,
ARE,1972,2660,220,70,1,0,0,0,0,28335,2576,698,1,0,0,0,0,588,355,154,0,,,,,,,,,,,,
ARE,1973,3300,246,80,1,0,0,0,0,46036,3702,945,2,0,0,0,0,970,516,211,0,,,,,,,,,,,,
ARE,1974,6757,209,78,1,0,0,0,0,114176,7915,1900,5,0,0,0,0,2427,1125,434,1,,,,,,,,,,,,
ARE,1975,18064,1973,611,6,0,0,0,0,151208,10106,2392,10,0,0,0,0,3129,1314,486,1,,,,,,,,,,,,
ARE,1976,24699,2825,872,8,0,0,0,0,194598,12805,3022,17,0,0,0,0,4042,1640,603,2,,,,,,,,,,,,
ARE,1977,33356,4180,1305,12,0,0,0,0,224324,15166,3645,26,0,0,0,0,4642,1882,697,4,,,,,,,,,,,,
ARE,1978,38649,4698,789,13,0,0,0,0,249439,17156,3561,33,0,0,0,0,5185,2130,738,5,,,,,,,,,,,,
ARE,1979,42624,5160,912,15,0,0,0,0,309260,21192,3988,45,0,0,0,0,6529,2677,823,7,,,,,,,,,,,,
ARE,1980,44735,5419,1474,15,0,0,0,0,373903,25246,4861,55,0,0,0,0,8004,3241,961,9,,,,,,,,,,,,
ARE,1981,45279,5349,1837,15,0,0,0,0,430377,28311,5823,63,0,0,0,0,9308,3686,1143,10,,,,,,,,,,,,
ARE,1982,46441,5979,1824,17,0,1,0,0,479317,31093,6516,71,0,0,0,0,10429,4040,1306,11,,,,,,,,,,,,
ARE,1983,46800,6039,1380,17,0,0,0,0,501349,32038,6381,74,0,0,0,0,10941,4171,1326,12,,,,,,,,,,,,
ARE,1984,43283,5611,968,15,0,0,0,0,501074,31444,5716,72,0,0,0,0,10982,4115,1219,12,,,,,,,,,,,,
ARE,1985,36203,4484,1181,20,0,0,0,0,521415,31444,5665,79,0,0,0,0,11528,4196,1183,12,,,,,,,,,,,,
ARE,1986,34723,4308,981,15,0,0,0,0,538987,31285,5436,81,0,0,0,0,11939,4186,1153,13,,,,,,,,,,,,
ARE,1987,29524,3991,1243,18,0,0,0,0,572095,31870,5668,87,0,0,0,0,12742,4292,1176,14,,,,,,,,,,,,
ARE,1988,30418,3798,1559,23,0,0,0,0,604870,32137,6136,97,0,0,0,0,13460,4345,1248,15,,,,,,,,,,,,
ARE,1989,31853,5414,1036,19,0,0,0,0,634102,33630,6009,102,0,0,0,0,14090,4443,1280,16,,,,,,,,,,,,
ARE,1990,35407,5272,577,23,0,0,0,0,658454,34501,5422,108,0,0,0,0,14585,4577,1196,17,,,,,,,,,,,,
ARE,1991,40475,3018,660,33,0,0,0,0,689059,33188,5030,123,0,0,0,0,15209,4547,1095,19,,,,,,,,,,,,
ARE,1992,45760,3778,1450,49,0,0,0,0,731172,33035,5466,151,0,0,0,0,16096,4466,1105,23,,,,,,,,,,,,
ARE,1993,44171,3100,765,33,1,1,1,1,1037344,42281,6854,208,1,1,1,1,23046,5845,1508,34,,,,,,,,,,,,
ARE,1994,49503,4786,1486,27,1,1,1,1,1065876,41441,6919,201,1,1,1,1,23594,5602,1439,34,,,,,,,,,,,,
ARE,1995,53093,5659,1927,28,1,1,1,1,1110702,42004,7442,199,1,1,1,1,24535,5619,1510,33,,,,,,,,,,,,
ARE,1996,56194,6307,1894,33,1,1,1,1,1153321,43056,7814,201,1,1,1,1,25433,5720,1600,34,,,,,,,,,,,,
ARE,1997,60462,5844,2873,29,1,1,1,1,1198011,43342,8997,198,1,1,1,1,26366,5792,1762,33,,,,,,,,,,,,
ARE,1998,61840,6326,2691,41,1,1,1,1,1239043,43663,9772,206,1,1,1,1,27249,5806,1964,34,,,,,,,,,,,,
ARE,1999,59951,8533,4655,98,1,1,1,1,1270762,46123,12138,264,1,1,1,1,27956,6006,2286,40,,,,,,,,,,,,
ARE,2000,58242,13458,6143,123,1,1,1,1,1304569,53173,15440,338,1,1,1,1,28702,6675,2882,51,,,,,,,,,,,,
ARE,2001,59840,13301,6501,110,1,1,1,1,1347910,59039,18534,388,1,1,1,1,29621,7538,3562,62,,,,,,,,,,,,
ARE,2002,64085,14404,6563,98,1,1,1,1,1393723,65408,21111,421,1,1,1,1,30567,8383,4155,69,,,,,,,,,,,,
ARE,2003,71263,15229,8561,83,1,1,1,1,1486567,73167,25538,444,1,1,1,1,32538,9449,4954,74,,,,,,,,,,,,
ARE,2004,73848,19540,8110,138,1,1,1,1,1586873,84672,28907,518,1,1,1,1,34727,10802,5792,83,,,,,,,,,,,,
ARE,2005,89544,22471,10003,136,1,1,1,1,1709621,98419,33543,583,1,1,1,1,37275,12572,6651,95,,,,,,,,,,,,
ARE,2006,104250,28211,11045,169,1,1,1,1,1815060,114462,37851,661,1,1,1,1,39463,14469,7534,106,,,,,,,,,,,,
ARE,2007,159236,47042,17317,132,1,1,1,1,2086753,152532,49041,729,1,1,1,1,44965,18593,9411,122,,,,,,,,,,,,
ARE,2008,174347,57738,27475,176,1,1,1,1,2533198,207688,70882,876,1,1,1,1,54862,25762,13317,144,,,,,,,,,,,,
ARE,2009,195440,57349,16880,91,1,1,1,1,2552821,225343,70032,788,1,1,1,1,55127,28324,14354,135,,,,,,,,,,,,
ARE,2010,202657,45506,15204,144,1,1,1,1,2897386,254886,75119,854,1,1,1,1,62851,33426,15735,141,,,,,,,,,,,,
ARE,2011,186005,49220,21736,19093,1,1,1,1,3156484,279894,83589,18408,1,1,1,1,68883,36762,16947,1582,,,,,,,,,,,,
ARE,2012,191908,50807,43433,166,1,1,1,1,3358135,297977,108903,16183,1,1,1,1,73336,39267,20319,2869,,,,,,,,,,,,
ARE,2013,174865,46309,39614,152,1,1,1,1,3346698,294737,121218,13417,1,1,1,1,73238,39134,23633,2373,,,,,,,,,,,,
ARE,2014,194279,51422,44002,167,1,1,1,1,3471274,305501,138330,11567,1,1,1,1,75783,40329,27110,2039,,,,,,,,,,,,
ARE,2015,206072,54614,46616,179,1,1,1,1,3656110,321161,156288,10150,1,1,1,1,79780,42367,30990,1783,,,,,,,,,,,,
ARE,2016,214977,56849,48627,186,1,1,1,1,3638676,321748,165472,8433,1,1,1,1,79277,42300,32896,1477,,,,,,,,,,,,
ARE,2017,180215,47616,40751,156,1,1,1,1,3783630,329362,172854,7403,1,1,1,1,82881,44066,35535,1296,,,,,,,,,,,,
ARE,2018,194932,42544,31066,88,1,1,1,1,3763280,317797,163384,6152,1,1,1,1,82197,42761,34456,1081,,,,,,,,,,,,
ARE,2019,196208,44209,32281,92,1,1,1,1,3931045,322965,163758,5391,1,1,1,1,85891,43376,34402,945,,,,,,,,,,,,
ARG,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1984,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1985,1,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
ARG,1986,1,0,0,0,0,0,0,0,32,2,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
ARG,1987,3,1,0,0,0,0,0,0,76,4,2,0,0,0,0,0,2,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0
ARG,1988,14,3,1,0,0,0,0,0,364,20,9,0,0,0,0,0,8,3,2,0,58,5,3,0,0,0,0,0,1,0,0,0
ARG,1989,335,71,44,2,0,0,0,0,11366,614,278,14,0,0,0,0,255,84,60,2,1712,159,90,4,0,0,0,0,1,0,0,0
ARG,1990,6339,1685,614,31,0,0,0,0,257498,13612,5659,292,0,0,0,0,5783,1851,1247,44,36484,3412,1779,76,0,0,0,0,1,0,0,0
ARG,1991,17141,4899,1665,89,0,0,0,0,542177,29595,11081,610,0,0,0,0,12097,3934,2388,91,97057,8452,3891,182,0,0,0,0,1,0,0,0
ARG,1992,22170,8836,2853,159,0,0,0,0,589712,35998,12207,710,0,0,0,0,13083,4588,2512,101,121090,11365,4603,233,0,0,0,0,1,0,0,0
ARG,1993,25465,11473,3360,202,0,0,0,0,616917,42642,13200,813,0,0,0,0,13627,5379,2685,115,124663,13391,4951,263,0,0,0,0,1,0,0,0
ARG,1994,28110,13455,4326,237,0,0,0,0,630868,50022,14539,924,0,0,0,0,13880,6339,2884,132,135601,16705,5885,319,0,0,0,0,1,0,0,0
ARG,1995,26638,11725,3024,207,0,0,0,0,680990,54532,14349,988,0,0,0,0,14988,7125,2992,146,144296,18817,6015,349,0,0,0,0,1,0,0,0
ARG,1996,27614,13105,3273,231,0,0,0,0,676456,58903,14079,1051,0,0,0,0,14837,7639,2900,154,159253,20937,6129,380,0,0,0,0,1,0,0,0
ARG,1997,31006,15413,4286,272,0,0,0,0,677569,64904,14940,1141,0,0,0,0,14787,8348,2982,165,172303,24607,6762,440,0,0,0,0,1,0,0,0
ARG,1998,32631,15865,4778,280,0,0,0,0,689606,69420,16330,1212,0,0,0,0,15002,8984,3249,176,169257,27229,7275,479,0,0,0,0,1,0,0,0
ARG,1999,28954,12667,4052,223,0,0,0,0,700138,69046,16556,1199,0,0,0,0,15239,9177,3386,180,154670,25037,6815,439,0,0,0,0,1,0,0,0
ARG,2000,26325,11802,3021,208,0,0,0,0,690222,68726,15734,1183,0,0,0,0,15005,9221,3315,179,155869,24822,6413,432,0,0,0,0,1,0,0,0
ARG,2001,23028,9151,1896,161,0,0,0,0,683103,67174,14301,1152,0,0,0,0,14838,9183,3112,177,150951,19424,4074,327,0,0,0,0,1,0,0,0
ARG,2002,20997,10095,2327,178,0,0,0,0,917413,117994,28729,2062,0,0,0,0,19967,16457,6424,314,193050,29759,7852,515,0,0,0,0,1,0,0,0
ARG,2003,32128,15220,3519,268,0,0,0,0,1052376,121877,26518,2126,0,0,0,0,22734,16674,5770,316,232545,38369,9458,661,0,0,0,0,1,0,0,0
ARG,2004,46335,23584,6768,416,0,0,0,0,1226156,137279,28641,2386,0,0,0,0,26304,18393,5886,350,270784,45348,10650,771,0,0,0,0,1,0,0,0
ARG,2005,59343,30443,10819,480,0,0,0,0,1468621,156209,34552,2718,0,0,0,0,31367,20738,6791,409,316969,53991,13217,910,0,0,0,0,1,0,0,0
ARG,2006,76901,40327,13442,564,0,0,0,0,1739545,187089,42805,3111,0,0,0,0,36975,24618,8409,478,362494,77066,20530,1282,0,0,0,0,1,0,0,0
ARG,2007,98068,58908,17442,638,0,0,0,0,2046254,225257,54319,3338,0,0,0,0,43300,28933,10627,527,443656,99064,25529,1472,0,0,0,0,1,0,0,0
ARG,2008,124395,71914,21492,748,0,0,0,0,2536166,276471,69282,3861,0,0,0,0,53510,35572,13642,628,533302,119639,31033,1584,0,0,0,0,1,0,0,0
ARG,2009,116366,60042,17133,909,0,0,0,0,2987347,325023,81846,4759,0,0,0,0,63198,43572,17077,774,537487,122652,32424,1467,0,0,0,0,1,0,0,0
ARG,2010,158616,86983,29679,1256,0,0,0,0,3556115,385447,98681,6981,0,0,0,0,74826,50571,19539,1120,718176,165041,44120,2076,0,0,0,0,1,0,0,0
ARG,2011,216530,114878,42868,1568,0,0,0,0,4497589,464894,127234,8659,0,0,0,0,94264,60203,24656,1426,889494,199697,56109,2776,0,0,0,0,1,0,0,0
ARG,2012,251970,117407,47101,1830,0,0,0,0,5599346,576023,168795,10188,0,0,0,0,117306,76257,33849,1719,986844,208853,66744,3284,0,0,0,0,1,0,0,0
ARG,2013,326936,150745,65627,2114,0,0,0,0,7371944,777236,223973,11335,0,0,0,0,154175,103088,44549,1968,1184990,252659,85718,3737,0,0,0,0,1,0,0,0
ARG,2014,446931,205117,76626,3061,0,1,0,0,10653380,1168317,342962,16547,0,1,0,0,222612,156090,70997,2867,1620138,350238,112673,5392,0,1,0,0,1,0,0,0
ARG,2015,564355,257426,101262,3762,1,1,1,1,13379642,1438823,457925,20243,1,1,1,1,278971,191573,94918,3558,2147322,418128,143556,6742,1,1,1,1,1,0,0,0
ARG,2016,660138,353166,155702,5347,1,1,1,1,17987774,2050981,645054,28704,1,1,1,1,375285,273470,132184,5074,2938468,586531,218393,9326,1,1,1,1,1,0,0,0
ARG,2017,935874,480145,178832,6686,1,1,1,1,23267804,2513577,758405,34697,1,1,1,1,483526,331285,155905,6197,3858887,734103,250648,11259,1,1,1,1,1,0,0,0
ARG,2018,1243933,651026,202023,9151,1,1,1,1,31792042,3804434,1089660,46510,1,1,1,1,659722,505970,230400,8567,5341033,981777,323856,14776,1,1,1,1,1,0,0,0
ARG,2019,1750152,863435,211582,15896,2,2,3,2,49486720,6364744,1750799,77564,2,2,3,2,1026710,860853,383362,14423,7813625,1527795,509828,23094,2,2,2,2,1,0,0,0
ARM,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARM,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
